empid,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,left
1686,0.76,0.98,5,242,5,0,0,low,1
1687,0.22,0.86,4,293,3,0,0,low,1
1688,0.4,0.46,2,141,3,0,0,low,1
1689,0.41,0.48,2,155,3,0,0,low,1
1690,0.38,0.51,2,141,3,0,0,low,1
1691,0.45,0.68,4,212,4,1,0,low,1
1692,0.39,0.56,2,160,3,0,0,low,1
1693,0.45,0.47,2,150,3,0,0,low,1
1694,0.42,0.53,2,132,3,1,0,low,1
1695,0.1,0.87,6,248,4,0,0,low,1
1696,0.78,0.96,5,272,5,0,0,low,1
1697,0.39,0.56,2,160,3,0,0,low,1
1698,0.1,0.87,7,299,4,0,0,low,1
1699,0.1,0.8,6,292,4,0,0,medium,1
1700,0.43,0.46,2,126,3,0,0,medium,1
1701,0.38,0.45,2,132,3,0,0,medium,1
1702,0.09,0.77,6,282,5,0,0,medium,1
1703,0.39,0.53,2,141,3,0,0,medium,1
1704,0.73,0.99,6,206,5,0,0,medium,1
1705,0.38,0.49,2,140,3,0,0,medium,1
1706,0.1,0.91,6,255,4,0,0,medium,1
1707,0.41,0.54,2,133,3,0,0,medium,1
1708,0.43,0.51,2,131,3,0,0,medium,1
1709,0.79,0.96,4,257,5,0,0,medium,1
1710,0.1,0.81,6,269,4,0,0,medium,1
1711,0.11,0.97,6,254,4,0,0,high,1
1712,0.42,0.5,2,143,3,0,0,low,1
1713,0.36,0.51,2,157,3,0,0,medium,1
1714,0.63,0.93,5,163,3,0,0,medium,1
1715,0.41,0.56,2,133,3,0,0,medium,1
1716,0.36,0.46,2,157,3,0,0,medium,1
1717,0.1,0.9,6,301,5,0,0,low,1
1718,0.11,0.96,6,310,4,0,0,low,1
1719,0.44,0.54,2,133,3,0,0,low,1
1720,0.77,0.96,5,249,6,0,0,low,1
1721,0.91,1.0,4,251,6,0,0,low,1
1722,0.26,0.46,2,242,3,0,0,low,1
1723,0.81,0.93,5,265,6,0,0,low,1
1724,0.11,0.87,6,280,4,0,0,low,1
1725,0.92,0.89,4,241,5,0,0,low,1
1726,0.1,0.86,5,253,4,0,0,low,1
1727,0.45,0.51,2,137,3,0,0,low,1
1728,0.11,0.94,6,266,4,0,0,low,1
1729,0.23,0.7,5,168,4,0,0,low,1
1730,0.86,0.95,4,270,5,0,0,low,1
1731,0.44,0.55,2,141,3,0,0,low,1
1732,0.41,0.56,2,133,3,0,0,low,1
1733,0.84,0.97,5,256,5,0,0,low,1
1734,0.42,0.52,2,160,3,0,0,low,1
1735,0.11,0.88,7,275,4,0,0,low,1
1736,0.38,0.46,2,160,3,0,0,low,1
1737,0.11,0.96,7,244,4,0,0,low,1
1738,0.1,0.83,6,271,4,0,0,medium,1
1739,0.86,0.88,5,268,5,0,0,medium,1
1740,0.91,1.0,4,253,5,1,0,medium,1
1741,0.37,0.53,2,140,3,0,0,medium,1
1742,0.46,0.5,2,146,3,0,0,medium,1
1743,0.1,0.89,6,259,5,0,0,medium,1
1744,0.37,0.46,2,127,3,0,0,medium,1
1745,0.4,0.48,2,161,3,0,0,medium,1
1746,0.09,0.78,6,260,4,0,0,medium,1
1747,0.11,0.89,6,272,4,0,0,medium,1
1748,0.39,0.48,2,159,3,0,0,medium,1
1749,0.89,0.96,4,219,6,0,0,medium,1
1750,0.09,0.91,6,243,4,0,0,high,1
1751,0.88,0.97,4,255,5,1,0,low,1
1752,0.11,0.9,7,245,4,0,0,medium,1
1753,0.1,0.95,6,264,5,0,0,medium,1
1754,0.91,1.0,4,245,6,0,0,medium,1
1755,0.44,0.52,2,137,3,0,0,medium,1
1756,0.63,0.76,2,157,4,0,0,low,1
1757,0.1,0.87,7,247,4,0,0,low,1
1758,0.36,0.51,2,144,3,0,0,low,1
1759,0.45,0.51,2,149,3,0,0,low,1
1760,0.73,1.0,5,253,6,0,0,low,1
1761,0.37,0.55,2,140,3,0,0,low,1
1762,0.09,0.85,7,307,4,0,0,low,1
1763,0.41,0.71,3,205,4,0,0,low,1
1764,0.72,1.0,5,234,5,0,0,low,1
1765,0.36,0.54,2,127,3,0,0,low,1
1766,0.9,1.0,4,229,5,0,0,low,1
1767,0.44,0.56,2,141,3,0,0,low,1
1768,0.78,0.95,4,260,5,0,0,low,1
1769,0.37,0.52,2,141,3,0,0,low,1
1770,0.4,0.47,2,144,3,1,0,low,1
1771,0.84,1.0,5,250,5,0,0,low,1
1772,0.09,0.86,6,245,4,0,0,low,1
1773,0.83,0.93,4,269,5,0,0,low,1
1774,0.11,0.87,6,273,4,0,0,low,1
1775,0.37,0.5,2,142,3,0,0,low,1
1776,0.09,0.93,6,273,5,0,0,low,1
1777,0.43,0.47,2,248,2,0,0,medium,1
1778,0.39,0.56,2,147,3,0,0,medium,1
1779,0.85,0.9,2,168,2,0,0,medium,1
1780,0.38,0.52,2,128,3,0,0,medium,1
1781,0.76,0.84,5,227,5,1,0,medium,1
1782,0.44,0.51,2,135,3,0,0,medium,1
1783,0.73,1.0,4,268,5,0,0,medium,1
1784,0.43,0.53,2,136,3,0,0,medium,1
1785,0.43,0.51,2,149,3,1,0,medium,1
1786,0.09,0.96,7,264,4,0,0,medium,1
1787,0.43,0.53,2,143,3,0,0,medium,1
1788,0.45,0.57,2,138,3,0,0,medium,1
1789,0.42,0.48,2,146,3,0,0,high,1
1790,0.41,0.46,2,150,3,1,0,low,1
1791,0.44,0.55,2,156,3,0,0,medium,1
1792,0.09,0.92,7,245,4,0,0,medium,1
1793,0.41,0.51,2,156,3,0,0,medium,1
1794,0.43,0.51,2,143,3,0,0,medium,1
1795,0.38,0.51,2,159,3,0,0,low,1
1796,0.85,0.96,4,217,5,0,0,low,1
1797,0.88,0.91,4,234,6,0,0,low,1
1798,0.44,0.46,2,138,3,0,0,low,1
1799,0.11,0.92,7,265,4,0,0,low,1
1800,0.38,0.5,2,145,3,0,0,low,1
1801,0.09,0.78,6,263,4,0,0,low,1
1802,0.11,0.79,6,264,4,0,0,low,1
1803,0.11,0.88,6,253,4,0,0,low,1
1804,0.44,0.48,2,155,3,0,0,low,1
1805,0.38,0.51,2,137,3,0,0,low,1
1806,0.1,0.87,6,254,5,0,0,low,1
1807,0.45,0.57,2,143,3,0,0,low,1
1808,0.11,0.94,7,280,5,0,0,low,1
1809,0.36,0.48,2,136,3,0,0,low,1
1810,0.72,0.95,5,271,5,0,0,low,1
1811,0.43,0.48,2,157,3,0,0,low,1
1812,0.45,0.5,2,150,3,0,0,low,1
1813,0.4,0.53,2,127,3,0,0,low,1
1814,0.1,0.81,6,271,4,0,0,low,1
1815,0.83,0.93,5,257,5,0,0,low,1
1816,0.11,0.8,7,305,4,0,0,medium,1
1817,0.43,0.5,2,152,3,0,0,medium,1
1818,0.38,0.5,2,144,3,0,0,medium,1
1819,0.83,1.0,5,269,5,0,0,medium,1
1820,0.11,0.82,7,285,4,0,0,medium,1
1821,0.43,0.52,2,136,3,0,0,medium,1
1822,0.11,0.88,6,294,4,0,0,medium,1
1823,0.43,0.46,2,157,3,0,0,medium,1
1824,0.1,0.89,6,280,4,0,0,medium,1
1825,0.44,0.51,2,152,3,0,0,medium,1
1826,0.82,0.91,5,276,6,0,0,medium,1
1827,0.1,0.86,6,247,4,0,0,medium,1
1828,0.1,0.95,5,286,4,0,0,high,1
1829,0.3,0.89,5,257,5,0,0,low,1
1830,0.1,0.93,6,258,4,0,0,medium,1
1831,0.39,0.5,2,151,3,0,0,medium,1
1832,0.14,0.47,4,175,2,0,0,medium,1
1833,0.82,0.92,4,252,5,0,0,medium,1
1834,0.1,0.85,6,266,4,0,0,low,1
1835,0.09,0.9,6,295,4,0,0,low,1
1836,0.54,0.83,6,165,6,0,0,low,1
1837,0.61,0.58,2,264,4,0,0,low,1
1838,0.1,0.79,6,275,4,0,0,low,1
1839,0.1,0.9,6,299,4,0,0,low,1
1840,0.36,0.49,2,147,3,0,0,low,1
1841,0.1,0.97,7,306,4,0,0,low,1
1842,0.84,1.0,5,242,5,0,0,low,1
1843,0.38,0.51,2,159,3,0,0,low,1
1844,0.41,0.49,2,147,3,0,0,low,1
1845,0.37,0.51,2,154,3,1,0,low,1
1846,0.43,0.56,2,129,3,0,0,low,1
1847,0.46,0.53,2,161,3,0,0,low,1
1848,0.09,0.84,6,269,4,0,0,low,1
1849,0.78,0.86,5,274,5,0,0,low,1
1850,0.45,0.53,2,159,3,0,0,low,1
1851,0.42,0.47,2,135,3,0,0,low,1
1852,0.46,0.53,2,147,3,0,0,low,1
1853,0.39,0.49,2,142,3,0,0,low,1
1854,0.36,0.51,2,130,3,0,0,low,1
1855,0.43,0.53,2,147,3,0,0,medium,1
1856,0.85,0.87,5,246,5,1,0,medium,1
1857,0.11,0.92,6,281,4,0,0,medium,1
1858,0.11,0.9,6,253,4,0,0,medium,1
1859,0.38,0.47,2,128,3,0,0,medium,1
1860,0.43,0.57,2,129,3,0,0,medium,1
1861,0.75,1.0,5,223,6,0,0,medium,1
1862,0.11,0.92,6,269,4,0,0,medium,1
1863,0.1,0.9,7,269,4,0,0,medium,1
1864,0.1,0.81,7,244,5,0,0,medium,1
1865,0.37,0.5,2,154,3,0,0,medium,1
1866,0.11,0.93,5,140,5,0,0,medium,1
1867,0.45,0.46,2,159,3,0,0,high,1
1868,0.44,0.48,2,158,3,0,0,low,1
1869,0.44,0.56,2,133,3,0,0,medium,1
1870,0.11,0.77,6,247,4,0,0,medium,1
1871,0.79,0.93,5,268,5,0,0,medium,1
1872,0.8,0.9,5,267,5,0,0,medium,1
1873,0.1,0.87,7,251,5,0,0,low,1
1874,0.09,0.93,6,279,4,0,0,low,1
1875,0.7,0.84,6,161,4,0,0,low,1
1876,0.72,0.84,4,256,5,0,0,low,1
1877,0.11,0.8,6,304,4,0,0,low,1
1878,0.39,0.51,2,137,3,0,0,low,1
1879,0.4,0.49,2,144,3,0,0,low,1
1880,0.43,0.54,2,142,3,0,0,low,1
1881,0.76,0.87,5,262,5,0,0,low,1
1882,0.4,0.48,2,142,3,0,0,low,1
1883,0.09,0.89,6,282,4,0,0,low,1
1884,0.37,0.54,2,157,3,0,0,low,1
1885,0.87,0.91,5,228,5,0,0,low,1
1886,0.1,0.86,6,283,4,0,0,low,1
1887,0.11,0.86,6,286,4,0,0,low,1
1888,0.43,0.5,2,148,3,0,0,low,1
1889,0.1,0.81,6,245,4,0,0,low,1
1890,0.11,0.95,6,279,4,0,0,low,1
1891,0.85,0.87,5,245,5,0,0,low,1
1892,0.37,0.49,2,138,3,0,0,low,1
1893,0.44,0.52,2,141,3,0,0,low,1
1894,0.1,0.83,7,302,5,0,0,medium,1
1895,0.11,0.89,6,268,4,0,0,medium,1
1896,0.87,0.88,5,240,5,0,0,medium,1
1897,0.39,0.49,2,127,3,0,0,medium,1
1898,0.1,0.94,7,264,4,0,0,medium,1
1899,0.44,0.53,2,155,3,0,0,medium,1
1900,0.4,0.49,2,143,3,0,0,medium,1
1901,0.76,0.98,5,217,6,0,0,medium,1
1902,0.46,0.55,2,147,3,0,0,medium,1
1903,0.9,0.92,4,271,5,0,0,medium,1
1904,0.85,0.87,4,273,5,0,0,medium,1
1905,0.1,0.78,5,285,4,1,0,medium,1
1906,0.43,0.49,2,131,3,0,0,high,1
1907,0.2,0.5,5,135,6,0,0,low,1
1908,0.81,0.92,5,239,5,0,0,medium,1
1909,0.83,0.85,5,237,5,0,0,medium,1
1910,0.14,0.75,4,277,5,1,0,medium,1
1911,0.1,0.84,5,303,5,0,0,medium,1
1912,0.91,0.98,4,242,6,0,0,low,1
1913,0.37,0.57,2,158,3,0,0,low,1
1914,0.42,0.57,2,147,3,1,0,low,1
1915,0.39,0.68,2,282,5,0,0,low,1
1916,0.39,0.54,2,154,3,0,0,low,1
1917,0.44,0.52,2,149,3,0,0,low,1
1918,0.37,0.45,2,149,3,0,0,low,1
1919,0.39,0.53,2,146,3,0,0,low,1
1920,0.72,0.94,4,258,5,0,0,low,1
1921,0.37,0.49,2,148,3,0,0,low,1
1922,0.82,0.94,5,236,5,0,0,low,1
1923,0.42,0.52,2,134,3,0,0,low,1
1924,0.59,1.0,2,155,5,0,0,low,1
1925,0.82,0.86,5,257,5,0,0,low,1
1926,0.73,0.97,6,189,2,0,0,low,1
1927,0.78,0.66,3,164,3,0,0,low,1
1928,0.09,0.95,6,271,4,0,0,low,1
1929,0.1,0.97,6,280,4,0,0,low,1
1930,0.45,0.46,2,149,3,0,0,low,1
1931,0.83,0.81,5,219,5,0,0,low,1
1932,0.43,0.51,2,128,3,0,0,low,1
1933,0.4,0.47,2,128,3,0,0,medium,1
1934,0.43,0.46,2,157,3,0,0,medium,1
1935,0.78,0.93,4,225,5,0,0,medium,1
1936,0.39,0.45,2,140,3,0,0,medium,1
1937,0.11,0.97,6,310,4,0,0,medium,1
1938,0.36,0.52,2,143,3,0,0,medium,1
1939,0.36,0.54,2,153,3,0,0,medium,1
1940,0.1,0.79,7,310,4,0,0,medium,1
1941,0.4,0.47,2,136,3,0,0,medium,1
1942,0.81,0.85,4,251,6,0,0,medium,1
1943,0.4,0.47,2,144,3,0,0,medium,1
1944,0.09,0.93,6,296,4,0,0,medium,1
1945,0.76,0.89,5,238,5,0,0,high,1
1946,0.73,0.93,5,162,4,0,0,low,1
1947,0.38,0.49,2,137,3,0,0,medium,1
1948,0.72,0.84,5,257,5,0,0,medium,1
1949,0.4,0.56,2,148,3,0,0,medium,1
1950,0.91,0.99,5,254,5,0,0,medium,1
1951,0.85,0.85,4,247,6,0,0,low,1
1952,0.9,0.7,5,206,4,0,0,low,1
1953,0.46,0.55,2,145,3,0,0,low,1
1954,0.43,0.57,2,159,3,1,0,low,1
1955,0.89,0.88,5,228,5,1,0,low,1
1956,0.09,0.81,6,257,4,0,0,low,1
1957,0.4,0.48,2,155,3,0,0,low,1
1958,0.76,0.83,6,293,6,0,0,low,1
1959,0.4,0.57,2,151,3,0,0,low,1
1960,0.37,0.48,2,160,3,0,0,low,1
1961,0.37,0.53,2,143,3,0,0,low,1
1962,0.11,0.96,6,280,4,0,0,low,1
1963,0.37,0.52,2,158,3,0,0,low,1
1964,0.09,0.89,7,310,4,0,0,low,1
1965,0.88,0.86,5,258,5,0,0,low,1
1966,0.84,0.94,5,262,5,0,0,low,1
1967,0.1,0.98,6,265,4,0,0,low,1
1968,0.41,0.47,2,143,3,1,0,low,1
1969,0.84,0.91,5,232,6,0,0,low,1
1970,0.41,0.55,2,161,3,0,0,low,1
1971,0.53,0.76,5,132,6,0,0,low,1
1972,0.42,0.47,2,139,3,1,0,medium,1
1973,0.36,0.5,2,131,3,0,0,medium,1
1974,0.38,0.52,2,161,3,0,0,medium,1
1975,0.36,0.48,2,152,3,0,0,medium,1
1976,0.46,0.54,2,138,3,0,0,medium,1
1977,0.37,0.47,2,159,3,1,0,medium,1
1978,0.42,0.49,2,153,3,0,0,medium,1
1979,0.44,0.56,2,156,3,0,0,medium,1
1980,0.92,0.82,5,265,5,0,0,medium,1
1981,0.1,0.79,6,301,5,0,0,medium,1
1982,0.76,1.0,4,220,6,0,0,medium,1
1983,0.11,0.79,6,247,4,0,0,medium,1
1984,0.43,0.48,2,136,3,0,0,high,1
1985,0.4,0.49,2,160,3,0,0,low,1
1986,0.11,0.84,7,310,4,0,0,medium,1
1987,0.84,0.82,5,240,5,0,0,medium,1
1988,0.84,0.84,5,238,5,0,0,medium,1
1989,0.51,0.6,7,243,5,0,0,medium,1
1990,0.66,0.91,5,248,4,0,0,low,1
1991,0.42,0.56,2,137,3,0,0,low,1
1992,0.38,0.49,2,155,3,0,0,low,1
1993,0.15,0.63,7,229,3,0,0,low,1
1994,0.38,0.53,2,140,3,0,0,low,1
1995,0.43,0.54,2,156,3,0,0,low,1
1996,0.37,0.57,2,147,3,0,0,low,1
1997,0.11,0.92,7,293,4,0,0,low,1
1998,0.41,0.53,2,157,3,0,0,low,1
1999,0.84,0.96,4,247,5,0,0,low,1
2000,0.4,0.51,2,148,3,0,0,low,1
2001,0.58,0.74,4,215,3,0,0,low,0
2002,0.82,0.67,2,202,3,0,0,low,0
2003,0.45,0.69,5,193,3,0,0,low,0
2004,0.78,0.82,5,247,3,0,0,low,0
2005,0.49,0.6,3,214,2,0,0,low,0
2006,0.36,0.95,3,206,4,0,0,low,0
2007,0.54,0.37,2,176,2,0,0,low,0
2008,0.99,0.91,5,136,4,0,0,low,0
2009,0.5,0.75,6,127,3,0,0,low,0
2010,0.74,0.64,4,268,3,0,0,low,0
2011,0.56,0.58,4,258,3,0,0,medium,0
2012,0.34,0.39,2,136,3,0,0,medium,0
2013,0.48,0.94,5,255,6,0,0,medium,0
2014,0.73,0.62,3,218,3,0,0,medium,0
2015,0.59,0.87,3,268,4,0,0,medium,0
2016,0.81,0.57,3,224,2,0,0,medium,0
2017,0.9,0.66,3,231,3,0,0,medium,0
2018,0.41,0.84,6,191,6,0,0,medium,0
2019,0.89,0.92,4,165,5,0,0,medium,0
2020,0.48,0.84,4,252,3,0,0,medium,0
2021,0.79,0.97,5,266,2,0,0,medium,0
2022,0.98,0.66,5,248,3,0,0,medium,0
2023,0.75,0.7,4,144,4,0,0,high,0
2024,1.0,0.41,4,174,3,0,0,low,0
2025,0.24,0.82,5,179,6,0,0,medium,0
2026,0.84,0.43,6,246,4,0,0,medium,0
2027,0.56,0.86,4,201,3,1,0,medium,0
2028,0.92,0.93,4,208,3,0,0,medium,0
2029,0.61,0.98,3,267,3,0,0,low,0
2030,0.84,0.77,4,262,4,0,0,low,0
2031,0.85,0.59,3,235,3,0,0,low,0
2032,0.67,0.57,2,160,4,0,0,low,0
2033,0.54,0.94,4,267,4,0,0,low,0
2034,0.75,0.56,5,175,4,0,0,low,0
2035,0.82,0.79,4,224,2,0,0,low,0
2036,0.76,0.6,4,177,2,0,0,low,0
2037,0.19,0.53,6,191,4,0,0,low,0
2038,0.61,0.41,3,138,3,0,0,low,0
2039,0.51,0.8,3,218,2,1,0,low,0
2040,0.52,0.88,3,179,2,1,0,low,0
2041,0.74,0.58,3,241,3,0,0,low,0
2042,0.98,0.91,4,240,3,0,0,low,0
2043,0.71,0.92,3,202,4,0,0,low,0
2044,0.33,0.88,6,260,3,0,0,low,0
2045,0.98,0.97,3,196,3,0,0,low,0
2046,0.52,0.59,2,176,3,1,0,low,0
2047,0.84,0.65,2,140,3,0,0,low,0
2048,0.87,0.5,3,242,2,0,0,low,0
2049,0.48,0.85,3,279,4,0,0,low,0
2050,0.58,0.55,4,202,3,0,0,medium,0
2051,0.58,0.84,5,228,3,0,0,medium,0
2052,0.73,0.69,4,171,3,0,0,medium,0
2053,0.68,0.54,4,153,3,0,0,medium,0
2054,0.41,0.68,3,165,3,1,0,medium,0
2055,0.85,0.6,3,182,3,0,0,medium,0
2056,0.54,0.7,5,239,5,0,0,medium,0
2057,0.81,0.61,5,231,2,0,0,medium,0
2058,0.7,0.52,4,255,3,0,0,medium,0
2059,0.63,0.66,4,237,2,1,0,medium,0
2060,0.68,0.54,3,251,2,0,0,medium,0
2061,0.7,0.53,4,178,2,0,0,medium,0
2062,0.82,0.65,4,148,3,0,0,high,0
2063,0.72,0.94,4,240,4,0,0,low,0
2064,0.77,0.78,3,269,3,0,0,medium,0
2065,0.86,0.91,4,147,3,0,0,medium,0
2066,0.15,0.97,3,198,5,0,0,medium,0
2067,0.81,0.99,5,143,3,0,0,medium,0
2068,0.93,0.98,3,238,2,0,0,low,0
2069,0.62,0.74,4,213,4,0,0,low,0
2070,0.53,0.81,3,226,3,1,0,low,0
2071,0.86,0.99,3,169,2,1,0,low,0
2072,0.92,0.65,4,238,2,0,0,low,0
2073,0.97,0.83,4,202,3,0,0,low,0
2074,0.39,0.78,2,205,6,1,0,low,0
2075,0.45,0.66,3,111,4,0,0,low,0
2076,0.41,0.47,4,104,3,0,0,low,0
2077,0.51,0.69,3,212,3,0,0,low,0
2078,0.74,0.62,4,236,4,0,0,low,0
2079,0.69,0.57,5,245,2,1,0,low,0
2080,0.84,0.64,4,267,4,0,0,low,0
2081,0.69,0.66,5,106,5,0,0,low,0
2082,0.93,0.53,5,198,3,0,0,low,0
2083,0.33,0.45,6,239,3,0,0,low,0
2084,0.25,0.65,5,220,3,0,0,low,0
2085,0.63,0.59,5,224,3,0,0,low,0
2086,0.81,0.62,3,100,3,0,0,low,0
2087,0.12,0.87,4,244,5,0,0,low,0
2088,0.52,0.66,4,139,3,0,0,low,0
2089,0.57,0.51,2,152,2,0,0,medium,0
2090,0.84,0.58,4,208,3,0,0,medium,0
2091,0.6,0.95,5,205,3,0,0,medium,0
2092,0.73,0.44,2,194,6,0,0,medium,0
2093,0.2,0.58,3,209,5,0,0,medium,0
2094,0.58,0.9,3,212,3,0,0,medium,0
2095,0.48,0.56,2,151,3,0,0,medium,0
2096,0.54,0.67,4,282,6,0,0,medium,0
2097,0.86,1.0,4,256,3,0,0,medium,0
2098,0.94,0.83,2,185,3,1,0,medium,0
2099,0.76,0.74,5,132,3,0,0,medium,0
2100,0.61,0.95,5,233,3,0,0,medium,0
2101,0.56,0.94,4,215,2,0,0,high,0
2102,1.0,0.74,3,220,4,0,0,low,0
2103,0.15,0.53,6,222,3,0,0,medium,0
2104,0.19,0.58,5,182,2,0,0,medium,0
2105,0.17,0.73,5,258,4,0,0,medium,0
2106,0.71,0.57,3,209,2,0,0,medium,0
2107,0.86,0.79,3,242,2,0,0,low,0
2108,0.59,0.88,4,155,3,1,0,low,0
2109,0.74,0.76,5,104,4,0,0,low,0
2110,0.98,0.92,4,201,3,1,0,low,0
2111,0.93,0.75,5,143,3,0,0,low,0
2112,1.0,0.92,5,161,3,1,0,low,0
2113,0.59,0.81,4,200,2,0,0,low,0
2114,0.98,0.55,4,255,2,0,0,low,0
2115,0.35,0.5,5,227,2,0,0,low,0
2116,0.42,0.96,3,270,6,0,0,low,0
2117,0.61,0.85,5,230,3,0,0,low,0
2118,0.78,0.72,5,270,3,1,0,low,0
2119,0.93,0.52,4,200,3,0,0,low,0
2120,0.5,0.95,5,207,3,0,0,low,0
2121,0.67,0.51,5,182,3,0,0,low,0
2122,0.75,0.85,4,234,3,0,0,low,0
2123,0.79,0.51,4,237,2,0,0,low,0
2124,0.84,0.89,4,187,2,1,0,low,0
2125,0.72,0.5,3,257,6,0,0,low,0
2126,0.57,0.48,2,194,2,0,0,low,0
2127,0.73,0.52,4,162,3,0,0,low,0
2128,0.74,0.58,4,148,2,0,0,medium,0
2129,0.52,0.83,4,210,2,0,0,medium,0
2130,0.56,0.76,3,213,2,1,0,medium,0
2131,0.76,0.68,4,189,2,1,0,medium,0
2132,0.82,0.93,4,185,2,0,0,medium,0
2133,0.76,0.83,3,186,2,1,0,medium,0
2134,0.62,0.59,3,128,3,0,0,medium,0
2135,0.48,0.8,4,268,3,0,0,medium,0
2136,0.64,0.77,3,213,3,1,0,medium,0
2137,0.74,0.82,4,142,2,0,0,medium,0
2138,0.52,0.43,2,199,2,0,0,medium,0
2139,0.67,0.5,4,157,2,0,0,medium,0
2140,0.71,0.76,5,172,2,1,0,high,0
2141,0.72,0.63,3,176,3,1,0,low,0
2142,0.33,0.58,2,183,2,0,0,medium,0
2143,0.91,0.56,4,270,2,0,0,medium,0
2144,0.88,0.68,5,157,4,1,0,medium,0
2145,0.96,0.6,4,185,3,0,0,medium,0
2146,0.97,0.68,3,167,3,0,0,low,0
2147,0.27,0.59,5,226,5,0,0,low,0
2148,0.65,0.64,3,223,4,0,0,low,0
2149,0.68,0.73,3,257,3,0,0,low,0
2150,0.68,0.46,4,143,3,0,0,low,0
2151,0.69,0.74,3,215,2,0,0,low,0
2152,0.79,0.99,3,194,4,0,0,low,0
2153,0.74,0.92,5,193,3,0,0,low,0
2154,0.8,0.83,3,163,3,0,0,low,0
2155,0.38,0.94,5,252,5,0,0,low,0
2156,0.26,0.83,3,168,3,0,0,low,0
2157,0.81,0.86,3,231,3,0,0,low,0
2158,0.67,0.54,2,141,2,0,0,low,0
2159,0.55,0.81,4,260,2,0,0,low,0
2160,0.87,0.71,3,132,2,0,0,low,0
2161,0.46,0.69,2,159,2,0,0,low,0
2162,0.63,0.57,4,177,3,1,0,low,0
2163,0.54,0.96,4,248,3,0,0,low,0
2164,1.0,0.49,3,185,2,0,0,low,0
2165,0.97,0.66,4,149,2,0,0,low,0
2166,0.9,0.92,3,152,3,0,0,low,0
2167,0.75,0.7,3,129,3,0,0,medium,0
2168,0.92,0.84,4,208,2,0,0,medium,0
2169,0.8,0.94,4,136,2,0,0,medium,0
2170,0.57,0.81,3,142,2,0,0,medium,0
2171,0.81,0.94,3,225,4,0,0,medium,0
2172,0.64,0.6,3,143,3,0,0,medium,0
2173,0.71,0.54,4,215,3,0,0,medium,0
2174,0.35,0.58,3,229,6,1,0,medium,0
2175,0.88,0.81,5,193,5,0,0,medium,0
2176,0.13,0.59,5,160,5,0,0,medium,0
2177,0.82,0.73,4,195,5,1,0,medium,0
2178,0.17,0.92,4,189,2,0,0,medium,0
2179,0.21,0.82,4,207,5,0,0,high,0
2180,0.89,0.47,4,108,3,0,0,low,0
2181,0.2,0.72,6,224,4,0,0,medium,0
2182,0.99,0.81,5,180,3,1,0,medium,0
2183,0.26,0.85,6,152,4,0,0,medium,0
2184,0.22,0.53,4,244,2,0,0,medium,0
2185,0.79,0.84,3,176,3,0,0,low,0
2186,0.73,0.79,4,145,2,1,0,low,0
2187,0.83,0.54,3,149,3,0,0,low,0
2188,0.42,0.54,3,122,4,0,0,low,0
2189,0.18,0.8,2,110,5,0,0,low,0
2190,0.92,0.91,4,222,2,0,0,low,0
2191,0.87,0.52,3,237,3,0,0,low,0
2192,0.72,0.65,4,224,3,0,0,low,0
2193,0.64,0.58,5,115,5,0,0,low,0
2194,1.0,0.66,4,180,3,0,0,low,0
2195,0.83,0.65,4,162,3,0,0,low,0
2196,0.98,0.58,4,136,3,0,0,low,0
2197,0.7,0.87,3,260,2,0,0,low,0
2198,0.9,0.79,4,150,2,0,0,low,0
2199,0.55,0.99,4,248,3,0,0,low,0
2200,0.78,0.84,3,233,3,1,0,low,0
2201,0.89,0.53,5,272,3,0,0,low,0
2202,0.17,0.59,3,197,5,0,0,low,0
2203,0.14,0.64,5,164,5,0,0,low,0
2204,0.85,0.57,4,216,2,0,0,low,0
2205,0.84,0.79,4,266,3,1,0,low,0
2206,0.7,0.69,3,102,4,1,0,medium,0
2207,0.16,0.98,5,284,5,0,0,medium,0
2208,0.51,0.69,3,145,2,1,0,medium,0
2209,0.6,0.89,3,167,4,0,0,medium,0
2210,0.5,0.63,3,172,2,0,0,medium,0
2211,0.43,0.39,5,198,5,0,0,medium,0
2212,0.5,0.7,4,201,4,0,0,medium,0
2213,0.91,0.89,4,197,4,0,0,medium,0
2214,0.65,0.93,4,270,2,0,0,medium,0
2215,0.59,0.52,2,149,3,0,0,medium,0
2216,0.89,0.56,3,256,3,0,0,medium,0
2217,0.97,0.6,3,162,3,0,0,medium,0
2218,0.56,0.97,5,163,2,0,0,high,0
2219,0.76,0.93,3,266,3,1,0,low,0
2220,0.28,0.55,4,208,4,0,0,medium,0
2221,0.75,0.51,4,138,4,0,0,medium,0
2222,0.78,0.81,4,232,3,0,0,medium,0
2223,0.26,0.63,6,100,4,0,0,medium,0
2224,0.53,0.72,2,172,5,0,0,low,0
2225,0.25,0.41,3,133,6,1,0,low,0
2226,0.82,0.51,3,234,3,0,0,low,0
2227,0.71,0.57,2,183,4,0,0,low,0
2228,0.61,0.95,4,174,4,0,0,low,0
2229,0.89,0.68,3,175,2,0,0,low,0
2230,0.57,0.78,3,109,3,1,0,low,0
2231,0.93,0.8,4,248,3,0,0,low,0
2232,0.61,0.84,5,104,4,0,0,low,0
2233,0.56,0.62,3,154,2,0,0,low,0
