EmployeeNumber,MonthlyIncome,MonthlyRate,DailyRate,Age,YearsAtCompany,HourlyRate,YearsWithCurrManager,BusinessTravel,OverTime,NumCompaniesWorked,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,EducationField,TotalWorkingYears,PercentSalaryHike,YearsSinceLastPromotion,JobRole,YearsInCurrentRole,StockOptionLevel,WorkLifeBalance,JobInvolvement,TrainingTimesLastYear,Gender,Department,MaritalStatus,JobLevel,RelationshipSatisfaction,StandardHours,PerformanceRating,Over18,EmployeeCount,Education
1.3108399771433161,1.0,2.243359908573264,4.7566400914267355,1.0,1.0,1.0,0.0,1172.8485222170984,3113.483900846099,4341.740871268747,1244.4989208456973,22.932519931429947,2.175879840003212,43.02656036570694,1.865039862859896,0.310839977143316,3.310839977143316,4.0,3.310839977143316,2.865039862859896,12.243359908573265,1.5541998857165802,2.175879840003212,1.0,3.310839977143316,2.310839977143316,4.378320045713368,1.0,2.0,80.0,3.0,1.0,3.067480068570052
2.0,0.7186263903411519,3.5627472193176963,3.688241657953088,1.0,1.2813736096588482,1.0,0.0,681.5774874036252,2314.5231921284862,4030.6303458502352,1058.1281906074414,39.0,1.7186263903411518,66.06076946477613,1.4372527806823039,5.874505561364607,5.718626390341152,1.844120828976544,4.0,11.095109706247328,19.030384732388065,1.4372527806823039,1.4372527806823039,0.28137360965884806,1.844120828976544,3.0,3.1254944386353922,1.2813736096588482,3.718626390341152,80.0,3.718626390341152,1.0,3.0
2.0,1.0,2.0,7.0,1.0,2.0,1.3280449153194895,0.0,1565.6154487047681,9685.320474518849,17016.950575021176,336.2935071997683,43.35977542340255,4.32804491531949,50.952404237875406,0.0,2.6719550846805102,26.007932627020764,1.6640224576597449,4.0,12.695752965742807,12.335977542340256,1.3359775423402551,3.3280449153194898,0.33597754234025523,3.0,2.0,2.335977542340255,3.0,2.664022457659745,80.0,3.0,1.0,3.664022457659745
1.0,1.0,1.0,6.0,1.0,1.0,1.727771273214418,0.0,838.3865921195766,3213.246780241137,3452.2902216659313,1125.0011708214047,30.005484005358596,7.27771273214418,64.01096801071719,5.094398912500926,0.727771273214418,3.0,1.8166861803567458,1.544457453571164,7.549941458929762,11.0,6.549941458929762,5.822170185715344,0.27222872678558196,3.0,2.727771273214418,3.544457453571164,1.0,1.272228726785582,80.0,3.0,1.0,3.272228726785582
1.0,0.0,1.0,6.075996976571568,0.1848006046856865,1.8151993953143135,1.0,0.0,891.5310790620259,4481.888640966828,5736.814749508327,292.6943564626306,42.96719334845745,2.108803628114119,98.70639576720019,1.2936042327998054,2.369601209371373,22.85838972034333,1.0,1.5544018140570595,6.108803628114119,14.554401814057059,0.0,1.0,1.8151993953143135,2.8151993953143135,3.0,3.8151993953143135,2.0,3.8151993953143135,80.0,3.0,1.0,4.0
2.0,0.7823371565422615,2.435325686915477,5.911685782711308,1.0,1.7823371565422614,1.564674313084523,0.0,542.6985110909877,5611.643133603008,8321.143596673019,886.8777753972558,28.176628434577385,6.476360095795831,55.182873834105365,3.129348626169046,2.3059770607464305,6.394291278035123,3.7823371565422614,3.3470114696267848,8.217662843457738,12.435325686915476,5.476360095795831,5.476360095795831,0.21766284345773845,2.7823371565422614,2.2176628434577386,0.6529885303732154,2.0,2.0,80.0,3.0,1.0,3.7823371565422614
1.0,0.9738186968459833,1.0,6.052362606308034,0.9738186968459833,1.0261813031540168,1.0261813031540168,0.0,1062.7918073796022,2024.1181699458066,15367.154492948446,350.5089235250554,26.130906515770082,2.9476373936919664,56.816730877921884,1.9476373936919666,5.869093484229917,1.9738186968459832,1.0523626063080334,1.0261813031540168,5.869093484229917,13.947637393691966,0.9738186968459833,1.9476373936919666,0.9738186968459833,3.0,2.9476373936919664,2.026181303154017,1.0,2.0,80.0,3.0,1.0,3.026181303154017
1.1623579479126667,0.8376420520873332,1.0,5.350568208349333,0.8376420520873332,1.0,1.8376420520873333,0.0,785.9390590708488,3163.236655275385,3197.7704531658346,1061.0630687920348,31.538778468786,8.538778468785999,74.38366459364201,5.863494364611332,1.0,5.273011270777335,1.1623579479126667,1.4870738437380004,8.538778468785999,11.324715895825333,7.538778468785999,6.701136416698666,0.16235794791266678,2.6752841041746667,3.0,3.0,1.0,1.0,80.0,3.0,1.0,2.8376420520873333
2.0,0.0,2.418318186686515,7.418318186686514,0.0,1.7091590933432574,2.0,0.0,1070.6197033015956,1816.2715700877707,22113.076590397915,413.3294098162907,23.19924997322417,1.7091590933432574,44.63738640014886,1.4183181866865149,1.0,3.7450454399404554,2.709159093343257,2.418318186686515,1.7091590933432574,12.709159093343258,0.0,1.4183181866865149,0.0,2.581681813313485,2.0,3.0,1.0,3.709159093343257,80.0,3.0,1.0,3.0
2.0,0.17979529083354162,4.2808188366658335,5.2808188366658335,0.8202047091664584,1.0,1.6404094183329168,0.0,1083.4388121734567,2406.1829072124156,26297.47975400675,255.7378711957948,53.86470831082854,1.0,54.23631523500375,0.0,3.460614127499375,2.0,2.6404094183329168,3.460614127499375,5.92122825499875,21.8424565099975,0.0,0.0,0.17979529083354162,3.0,3.0,3.6404094183329168,1.0,1.5393858725006249,80.0,3.8202047091664584,1.0,3.0
1.6544943436436657,0.0,3.617977374574662,4.617977374574663,0.6544943436436655,1.0,2.0,0.0,1081.342708219613,2529.4438258280247,25909.48030180853,275.8707850584593,45.21629071481563,1.3455056563563343,48.92696606186199,0.6910113127126689,2.9634830309309965,4.764045250850676,3.0,2.9634830309309965,5.272471718218328,22.61797737457466,0.6910113127126689,0.6910113127126689,0.0,2.3089886872873313,2.6544943436436657,3.3089886872873313,1.0,1.691011312712669,80.0,4.0,1.0,2.6544943436436657
0.9601217756415112,1.0,2.039878224358489,6.0,1.0,1.0,1.5199391121792445,0.0,1034.205479903868,2388.2085242949056,10326.800608878208,809.3001571669065,40.60121775641511,6.3604262147452895,40.239269346150934,4.4003044391037776,4.3205479903868005,6.5996955608962224,1.9601217756415112,2.039878224358489,10.720852429490579,17.199391121792445,1.4800608878207555,1.0398782243584888,1.440182663462267,3.4800608878207555,2.4800608878207555,0.9601217756415112,1.0,1.9601217756415112,80.0,3.5199391121792445,1.0,2.960121775641511
1.522175869002119,1.0,2.044351738004238,4.088703476008476,1.0,1.0,1.0,0.0,746.5303559910884,3547.5932597532924,21444.434404825475,415.9539468545656,33.610879345010595,1.477824130997881,86.16736196496821,0.9556482619957618,2.866944785987285,5.655231083014834,3.477824130997881,3.044351738004238,4.389120654989405,15.088703476008476,0.9556482619957618,0.9556482619957618,1.0,1.522175869002119,2.477824130997881,0.9556482619957618,1.0,1.9556482619957618,80.0,3.0,1.0,3.0
2.0,0.14639395770372798,2.853606042296272,7.0,1.0,2.0,1.146393957703728,0.0,520.9849075525567,10327.827778852063,25866.751340181196,952.6254126889477,32.0,12.243272507555265,39.3196978851864,7.121636253777632,1.8783637462223677,3.707212084592544,3.707212084592544,3.853606042296272,12.975242296073905,11.146393957703728,7.975242296073904,7.121636253777632,0.0,2.0,1.146393957703728,2.146393957703728,2.853606042296272,3.0,80.0,3.0,1.0,4.0
1.1105520911841333,0.0,1.221104182368267,1.8894479088158667,1.0,0.8894479088158666,1.0,0.0,1728.6185673504494,5913.795540321709,5778.836782023194,360.25048813228045,35.10552091184134,8.437177185393734,92.77889581763174,6.889447908815867,4.552760455920668,8.115583270526933,1.0,3.7788958176317333,12.437177185393734,16.6683437264476,0.33165627355240046,1.5527604559206676,1.0,2.1105520911841333,2.8894479088158667,2.7788958176317333,2.1105520911841333,3.1105520911841333,80.0,3.0,1.0,3.7788958176317333
2.0,0.22010386078090638,4.559792278438187,6.679376835314562,1.0,1.7798961392190935,1.0,0.0,237.89243609500667,2155.9930277283283,3548.0605372359173,944.9635763972658,39.0,1.2201038607809065,59.08145405093269,0.44020772156181276,3.8804154431236255,5.220103860780906,3.339688417657281,4.0,16.57885753141003,15.540727025466344,0.44020772156181276,0.44020772156181276,0.7798961392190936,3.339688417657281,3.0,5.119584556876374,1.7798961392190935,3.2201038607809065,80.0,3.2201038607809065,1.0,3.0
1.6228940321857523,1.0,2.6228940321857523,3.885529839071238,1.0,1.3771059678142477,1.6228940321857523,0.0,1790.7209888914322,4602.928515601595,20770.404818261166,1106.5580222171359,26.01684774251398,6.885529839071237,81.68682096557257,4.262635806885485,1.0,14.787907420656456,3.3771059678142477,2.8686820965572575,6.885529839071237,11.0,0.6228940321857525,5.131317903442742,0.0,3.0,2.3771059678142477,2.7542119356284953,1.3771059678142477,1.754211935628495,80.0,3.0,1.0,2.1313179034427425
1.8885039427012844,1.0,2.777007885402569,1.7804724010910091,0.0,0.22299211459743118,1.1114960572987156,0.0,1763.7014200955255,2165.170392824002,7048.439361937163,935.6094480218202,26.55748028649358,4.777007885402568,67.32755914051927,3.777007885402569,0.11149605729871559,17.881574911324403,2.0,4.0,5.6655118281038535,11.0,1.1114960572987156,1.1114960572987156,0.0,3.111496057298716,3.0,2.888503942701284,1.0,2.777007885402569,80.0,3.0,1.0,2.111496057298716
1.4589698601820684,0.5410301398179317,2.082060279635863,5.24618083890759,0.4589698601820683,1.5410301398179316,1.4589698601820684,0.0,1790.1374897993267,2623.790049507619,11061.183576790721,916.372316522659,51.67175888145655,6.705150699089659,95.91793972036413,3.787210978725522,1.5410301398179316,14.80248762309516,3.4589698601820684,2.623090419453795,12.574421957451044,13.294849300910341,4.24618083890759,4.705150699089659,1.0820602796358634,3.0,3.0,3.0,1.0,3.4589698601820684,80.0,3.0,1.0,2.0
1.6776664619533819,0.32233353804661813,2.3553329239067637,2.0,1.0,1.0,0.0,0.0,876.5315202966681,2629.7094938285486,19549.3164453115,1197.8432494008866,31.80200368483913,1.0,38.93400122827971,0.0,1.6446670760932363,21.967000614139856,3.0,1.9670006141398544,6.802003684839127,20.644667076093235,0.0,0.6776664619533819,1.0,1.6776664619533819,3.0,0.0,1.0,3.3223335380466184,80.0,4.0,1.0,3.0
1.3165007454536064,1.0,1.3165007454536064,6.633001490907213,0.3165007454536064,1.3165007454536064,1.6834992545463936,0.0,37.43101043635049,3527.8050786193426,4405.3278507099085,1043.9758091638769,37.697013418164914,7.784494781824755,76.43101043635049,5.417496272731968,1.0,11.885490309103117,1.6330014909072128,1.6834992545463936,7.784494781824755,19.46799403637115,4.100995527278362,2.0,0.0,3.0,1.3165007454536064,4.05049776363918,1.0,2.3165007454536064,80.0,3.6834992545463936,1.0,1.3165007454536064
1.4825842417121011,1.0,2.412921208560505,3.895505450272606,0.482584241712101,0.965168483424202,0.965168483424202,0.0,836.1179632731715,9772.408999049947,10953.89890994548,1092.2381962098139,34.482584241712104,5.412921208560505,63.75112239362034,4.412921208560505,4.656741824591091,13.830899407470081,1.0,2.9651684834242023,10.034831516575798,18.378089691984705,1.930336966848404,4.412921208560505,1.552247274863697,3.0,3.0,2.0,3.0,2.0348315165757977,80.0,3.482584241712101,1.0,3.0
1.7298276355292677,0.7298276355292675,2.08068945788293,6.540344728941465,1.0,1.2701723644707323,1.2701723644707323,0.0,1309.8359927067104,2090.8638606750965,10415.753432985926,1167.1105457003873,45.05620798164389,7.568448719763408,36.97189600917805,5.108793448704873,6.83862108423414,9.403447289414649,2.4596552710585353,1.540344728941465,13.407069803997548,13.350861822353663,1.459655271058535,0.0,2.1894829065878025,3.7298276355292677,3.2701723644707323,2.2701723644707323,1.0,3.2701723644707323,80.0,3.0,1.0,3.7298276355292677
1.0,0.0,1.0,0.276730635169558,1.0,1.0,1.0691826587923896,0.0,558.7734752127051,9881.144876162514,23063.10752101254,576.6165178161119,32.38365317584779,1.2075479763771684,65.10062543569893,0.20754797637716849,2.9308173412076104,19.169808094491327,3.0691826587923896,1.0,12.415095952754337,12.20754797637717,0.0,0.138365317584779,0.0,3.0,2.861634682415221,2.0,3.0,1.2075479763771684,80.0,3.0,1.0,3.0691826587923896
1.1208266623125955,1.0,4.395866688437023,5.395866688437023,1.0,0.8791733376874045,1.758346675374809,0.0,674.699460875752,2291.0413331156296,3394.376801175599,450.2257604963641,29.879173337687405,1.1208266623125955,41.93322659700153,0.0,8.395866688437023,5.087439960813359,3.6375200130622134,2.758346675374809,3.1208266623125955,22.033386701499236,0.24165332462519107,0.24165332462519107,0.3624799869377866,3.0,2.8791733376874045,3.8791733376874045,1.0,3.1208266623125955,80.0,3.8791733376874045,1.0,3.0
1.265186225369439,0.2651862253694389,0.7955586761083167,1.265186225369439,0.2651862253694389,0.2651862253694389,1.265186225369439,0.0,1875.0515814039459,3161.5996897659884,19828.40699835589,1332.4918341687196,25.939255098522246,2.0607449014777557,67.28151788793036,0.5303724507388778,1.0,18.287392844827856,2.265186225369439,1.7955586761083167,2.0607449014777557,11.734813774630561,0.2651862253694389,1.0607449014777557,0.0,3.0,2.0,2.0,1.0,1.0,80.0,3.0,1.0,2.469627549261122
2.0,0.8235006111109399,1.3529987777781203,2.0,1.0,1.0,1.8235006111109398,0.0,367.53537350003546,3783.1263160556073,9540.112606944414,545.5343942778075,30.76450427777658,2.8235006111109398,67.11848227778275,2.0,0.8824969444453007,1.3529987777781203,2.6470012222218795,3.4705018333328197,4.3529987777781205,13.82350061111094,0.8235006111109399,2.0,0.17649938888906014,1.3529987777781203,2.1764993888890602,2.5294981666671803,1.0,3.8235006111109398,80.0,3.0,1.0,3.0
1.0,0.9391609090873704,1.1216781818252592,5.756643636349482,1.0,1.0,1.0608390909126295,0.0,1221.3125663647015,2835.2349854535123,4291.869850913097,1197.168599087487,22.36503454547578,0.0,47.3916090908737,0.0,0.42587363638840703,2.9391609090873705,3.817482727262111,3.0,1.425873636388407,11.0,0.0,0.0,0.9391609090873704,2.9391609090873705,2.0,4.817482727262111,1.0,2.0608390909126295,80.0,3.0,1.0,3.878321818174741
2.0,1.0,2.518936672070166,3.9747511039064456,1.0,1.0,0.9873755519532228,0.0,1103.8006774355563,3344.5939647868745,10445.253207534412,856.5016935888905,39.4431899837895,4.987375551953223,67.14020323066686,2.0,1.0,12.025248896093554,2.4936877759766114,3.0,5.493687775976611,17.582058912304053,0.0,2.987375551953223,0.5063122240233886,1.9873755519532228,2.4936877759766114,2.987375551953223,1.0,3.5063122240233886,80.0,3.5063122240233886,1.0,4.0
2.0,0.00019142188303467034,4.999234312467861,5.999234312467861,0.9998085781169653,1.0,1.9998085781169652,0.0,1521.8648561505775,2361.9917688590294,7567.831740164813,224.11121611404315,29.0,8.998468624935722,99.98774899948577,6.998660046818757,5.9990428905848265,1.0,1.0,1.0001914218830348,10.998085781169653,12.999617156233931,0.0,6.998660046818757,0.00019142188303467034,1.0003828437660693,2.0,1.9998085781169652,1.0,3.000191421883035,80.0,3.0,1.0,3.9996171562339304
2.0,0.19725947430073765,1.0,2.0,0.19725947430073765,1.0,1.0,0.0,1138.518134485299,2089.868980150851,3386.399941623954,1035.090203843891,23.802740525699264,0.8027405256992624,90.29317787377492,0.0,1.0,14.830145782691886,1.8027405256992624,3.8027405256992624,1.0,14.578075794405901,0.0,0.0,1.1972594743007376,1.3945189486014753,3.1972594743007376,2.8027405256992624,1.0,1.3945189486014753,80.0,3.1972594743007376,1.0,2.1972594743007376
2.0,1.0,4.465091801616799,2.0,1.0,1.0,0.9301836032335973,0.0,570.4882474721253,3602.542275911727,10587.926440786563,999.6545429128405,31.74435738868241,3.0698163967664027,44.116009817784786,2.0,1.0,9.814173785448812,2.465091801616799,3.0,3.6047245951496043,18.883990182215214,0.9301836032335973,2.0,0.5349081983832014,1.4650918016167986,2.465091801616799,2.465091801616799,1.0,3.534908198383201,80.0,3.534908198383201,1.0,4.0
2.0,0.0,4.419503914880143,1.2902480425599285,1.0,0.2902480425599284,1.4195039148801432,0.0,723.0241910249213,2509.7236160412936,18708.672167836092,733.0986037928998,21.031736297919498,1.0,47.646279361601074,0.0,1.0,7.51471280863864,3.7097519574400715,1.0,1.0,14.321984340479428,0.0,0.2902480425599284,0.2902480425599284,3.419503914880143,2.2902480425599285,2.129255872320215,1.0,3.0,80.0,3.2902480425599285,1.0,2.2902480425599285
1.3041735573892466,0.6958264426107534,3.391652885221507,2.129214901724726,0.0,1.3041735573892466,1.6958264426107534,0.0,1074.8504916910374,7579.158925935475,23415.156824035847,271.29851160392275,29.0,8.608347114778493,69.09549568792691,7.608347114778493,0.30417355738924656,17.954256246060204,4.0,2.6958264426107537,9.304173557389246,15.041735573892465,5.17495865566452,6.08747932783226,0.9125206721677397,2.6958264426107537,3.0,1.6083471147784931,3.0,1.9125206721677397,80.0,3.3041735573892463,1.0,1.6083471147784931
1.40893461916601,0.5910653808339902,3.0,6.81786923833202,0.0,1.40893461916601,1.40893461916601,0.0,878.2611618182847,2234.3230526285447,21369.910550517576,728.7423023827541,23.54639228500394,5.546392285003941,72.05154985252562,4.955326904169951,1.0,3.7731961425019707,3.0,3.0,5.546392285003941,13.59106538083399,0.5910653808339902,4.955326904169951,0.5910653808339902,2.59106538083399,2.0,2.40893461916601,1.0,2.2268038574980293,80.0,3.0,1.0,2.40893461916601
1.9217190668708333,0.07828093312916673,3.0782809331291667,6.078280933129166,1.0,1.0782809331291667,2.0,0.0,850.3100659418126,4409.085202862691,16442.65237835428,895.4013843859125,29.72218052884167,1.8434381337416665,48.739832659520836,0.9217190668708333,5.765157200612499,1.9217190668708333,3.0,3.0782809331291667,5.0,16.7651572006125,1.8434381337416665,1.8434381337416665,0.0,2.0782809331291667,3.0,3.0782809331291667,1.0782809331291667,4.0,80.0,3.0,1.0,4.0
2.0,0.805263855579175,4.805263855579175,6.0,0.0,1.0,2.0,0.0,418.9048264074364,2664.0105011991495,8617.147149348139,1087.178652945588,28.247374700212575,4.2210554223167005,83.52106867832103,3.2210554223167,4.2210554223167005,5.921042166312375,1.584208433262475,4.0,6.636846989054225,12.557889155366599,0.0,1.61052771115835,0.0,2.805263855579175,3.0,4.61052771115835,1.0,2.6105277111583503,80.0,3.0,1.0,2.6105277111583503
1.7239413985013259,1.0,2.4478827970026518,4.8957655940053035,1.0,1.0,1.0,0.0,469.3045184591782,3480.203572900557,21584.863213356923,374.59201330722817,34.61970699250663,1.2760586014986741,83.1408790224801,0.5521172029973482,1.6563516089920451,7.067589789509281,3.276058601498674,3.4478827970026518,3.3802930074933704,15.895765594005304,0.5521172029973482,0.5521172029973482,1.0,1.7239413985013259,2.276058601498674,0.5521172029973482,1.0,1.5521172029973482,80.0,3.0,1.0,3.0
2.0,0.5591737821017022,3.322478653694893,5.677521346305107,0.5591737821017022,1.5591737821017022,0.4408262178982978,0.0,1842.0809367551221,10552.034040739665,15718.45400317615,496.8427649259647,51.322478653694894,16.224786536948933,56.192222498033615,3.9674359610846803,2.236695128406809,16.53851833464426,2.322478653694893,3.559173782101702,26.17156705057617,14.322478653694894,1.5591737821017022,4.204131089491489,1.0,3.0,2.0,3.440826217898298,3.0,2.0,80.0,3.0,1.0,3.8816524357965956
2.0,1.0,1.0,2.310805985330209,0.0,1.0,0.1554029926651046,0.0,1556.2569546014615,2098.864478826417,26546.115996440065,106.40874638630912,34.37838802933958,1.5439104743278662,67.60137306601406,0.5439104743278662,1.0,3.1655224449882837,1.1554029926651046,1.233104488997657,1.5439104743278662,12.077701496332553,0.5439104743278662,0.1554029926651046,0.9222985036674477,3.0,3.0,2.0,1.0,4.0,80.0,3.0,1.0,3.077701496332552
1.5076385933091159,0.5076385933091159,1.0,4.0305543732364635,0.0,1.0,2.0,0.0,1342.9624627569485,2507.735484945594,25497.3491953043,192.11392317614255,24.045831559854694,5.045831559854696,48.0458315598547,4.538192966545579,1.0,13.553470153163811,3.0,2.522915779927348,5.045831559854696,16.44652984683619,4.538192966545579,2.0,0.0,2.0152771866182317,2.5076385933091156,2.0,1.0,3.5076385933091156,80.0,3.4923614066908844,1.0,3.0152771866182317
2.0,0.12616782166528184,1.2523356433305637,2.0,0.12616782166528184,1.0,1.8738321783347183,0.0,1112.9063157758883,2700.7337797421305,8149.771408526309,814.8506911541033,34.99065742667774,14.98131485335549,44.00934257332226,12.233650496686055,1.0,17.009342573322254,1.1261678216652817,3.0,15.855147031690208,16.12616782166528,13.107482675020773,11.485986140016617,0.37850346499584564,3.0,3.8738321783347183,1.2523356433305637,1.0,3.0,80.0,3.0,1.0,3.8738321783347183
1.0,0.8339816438766318,1.0,6.0,0.8339816438766318,1.0,2.0,0.0,840.6253273630125,3470.189510106799,3328.6902092743812,990.5005465964654,32.66796328775327,9.501944931629895,63.85732082343537,7.0,1.0,3.0,1.3320367122467365,1.4980550683701046,9.501944931629895,11.166018356123368,8.667963287753263,7.003889863259791,0.0,2.6679632877532633,3.0,2.8339816438766317,1.0,1.0,80.0,3.0,1.0,3.0
2.0,0.7861646531984134,4.144658612793654,2.0,1.0,1.0,2.0,0.0,62.861646531984135,3195.5170218717785,11046.208249636215,1417.534678296278,27.572329306396828,1.7861646531984134,49.572329306396824,1.7861646531984134,1.0,9.276706936031731,3.0,2.572329306396827,1.7861646531984134,12.786164653198414,1.5723293063968269,1.5723293063968269,0.0,2.0,2.572329306396827,2.7861646531984134,1.0,3.0,80.0,3.0,1.0,3.7861646531984134
0.7712254629659102,0.7712254629659102,1.1438726851704488,0.7712254629659102,0.2287745370340898,0.2287745370340898,0.4575490740681796,0.0,702.5570722207722,9669.064868522139,11721.052669442022,1074.476774998886,32.62735277779546,4.601421759238629,49.6344615739886,3.6014217592386286,7.169803703727282,23.22877453703409,1.0,2.0,10.77122546296591,14.313676388897731,0.2287745370340898,3.143872685170449,2.3136763888977305,2.7712254629659103,2.7712254629659103,2.0,3.0,2.5424509259318206,80.0,3.0,1.0,2.7712254629659103
1.9878288430567412,0.9878288430567412,2.9756576861134825,3.0121711569432588,1.0,1.0,1.0121711569432588,0.0,577.0950237518667,13573.973375447955,24625.46288433687,1275.454263068206,33.21908082497866,6.963486529170224,55.963486529170225,6.951315372226965,6.939144215283706,14.914801901397189,3.0121711569432588,1.9878288430567412,15.036513470829776,12.036513470829776,6.914801901397189,5.951315372226965,0.0,3.9878288430567412,2.9756576861134825,2.0,3.0,4.0,80.0,3.0,1.0,1.0365134708297763
0.645659075096175,0.6771704624519125,2.29131815019235,6.031511387355738,0.0,1.6771704624519126,1.6771704624519126,0.0,1175.1781090031793,12217.440648917036,16279.099144394542,1197.4926432580678,44.19678398812514,11.3305452015388,92.89775017394207,2.9054658379327876,2.70868184980765,16.897750173942075,2.645659075096175,2.3228295375480874,25.87395445057705,16.0,0.3228295375480875,2.2598067628366127,0.3228295375480875,2.3228295375480874,3.354340924903825,2.645659075096175,3.6771704624519126,3.354340924903825,80.0,3.0,1.0,3.645659075096175
1.7704325553080502,0.22956744469194978,1.0,2.0,1.0,1.0,1.0,0.0,1344.5829539272522,4616.472196712646,22440.0430275634,959.0648263043564,31.77043255530805,8.163460442464402,82.44351167037925,1.2295674446919498,2.147837223459749,5.852162776540251,3.22956744469195,3.5408651106161004,9.311297665924151,16.85216277654025,1.2295674446919498,3.5408651106161004,1.0,2.5408651106161004,3.0,2.77043255530805,1.7704325553080502,1.4591348893838996,80.0,3.0,1.0,2.22956744469195
1.4931370415126866,0.0,0.49313704151268656,1.4931370415126866,0.49313704151268656,0.49313704151268656,0.9862740830253731,0.0,1825.9019266420298,2380.7067758956637,9992.86949496021,877.1430173301299,42.82156307932985,4.0,81.28724828689329,1.0137259169746269,3.534314792436567,15.890192664202985,4.0,2.013725916974627,5.506862958487313,13.465685207563432,1.0,2.0,0.5068629584873134,2.4931370415126866,2.4931370415126866,1.4794111245380597,1.0,3.4931370415126866,80.0,3.0,1.0,2.5068629584873134
1.2631468383192144,1.0,1.526293676638429,6.157972131765499,0.7368531616807855,1.473706323361571,1.7368531616807856,0.0,1416.415026883972,1389.041243468791,7737.117989094584,683.4701351004678,25.263146838319216,2.052587353276858,71.94741264672314,1.052587353276858,0.7368531616807855,22.94741264672314,3.4737063233615713,3.2631468383192144,2.3157341915960723,13.210559485042356,1.0,0.2631468383192145,0.0,3.0,1.526293676638429,3.7368531616807856,1.0,3.7368531616807856,80.0,3.0,1.0,1.2631468383192144
2.0,0.0,3.7069708976568276,5.6092945302091035,0.0,1.0,2.0,0.0,934.6234877262792,2697.883818372386,8811.296503163918,1374.0594088433336,22.46514551171586,2.562821879163586,62.85111991615007,1.3674691442681377,1.0,17.804647265104553,3.7069708976568276,3.902323632552276,2.66049824661131,18.706970897656827,1.4651455117158618,1.2697927768204136,0.0,2.097676367447724,3.097676367447724,2.8046472651045518,1.0,1.1953527348954482,80.0,3.0,1.0,1.2930291023431724
1.4850777980632315,0.4850777980632316,3.0596888077470736,4.059688807747074,0.5149222019367684,1.0,1.5149222019367685,0.0,658.4338062073489,2722.1840841164894,6633.903324392766,686.5678935545433,27.455233394189694,3.574611009683842,55.05212147166043,2.0596888077470736,0.4850777980632316,2.029844403873537,1.0,2.5149222019367685,4.08953321162061,16.664144221304454,0.0,2.0596888077470736,0.4850777980632316,3.0,2.5149222019367685,1.5149222019367685,1.0,3.4850777980632315,80.0,3.5149222019367685,1.0,1.4850777980632315
1.0615879783056144,0.9384120216943856,5.0,6.123175956611229,1.0,1.0615879783056144,1.9384120216943856,0.0,484.93047423975,2272.743992317183,3421.3339059958835,490.5444186497198,30.554291804750527,1.0,40.98540765288983,0.0,8.630472130166314,4.061587978305615,4.0,3.0615879783056146,3.9854076528898297,22.445708195249473,0.0,0.0,0.061587978305614355,3.0615879783056146,3.0,4.123175956611229,1.0615879783056144,3.0,80.0,3.9384120216943854,1.0,3.0
0.457293101965891,0.0,4.542706898034109,0.0,0.7713534490170545,1.0,1.7713534490170546,0.0,1250.9698011763967,8768.643896400521,12009.057768362803,1113.345561163845,32.11563791769302,9.771353449017054,70.62812069410232,8.542706898034108,1.6859396529488366,23.314060347051164,1.2286465509829454,2.457293101965891,10.685939652948836,14.286465509829455,1.457293101965891,7.0,0.2286465509829455,2.457293101965891,2.2286465509829454,2.0,2.7713534490170546,1.6859396529488366,80.0,3.2286465509829454,1.0,2.0
1.6771411441114241,0.6771411441114241,2.0314234323342726,1.6771411441114241,0.6771411441114241,0.6771411441114241,1.6771411441114241,0.0,1767.9433025310298,3625.4609282694637,20253.132519578878,1325.4886005501057,24.291435423554304,3.7085645764456965,81.69994004389984,1.3542822882228482,1.0,12.520023982440062,2.677141144111424,3.0314234323342726,3.7085645764456965,11.322858855888576,0.6771411441114241,2.7085645764456965,0.0,3.0,2.0,2.0,1.0,1.0,80.0,3.0,1.0,1.6457177117771518
1.5928802707811576,0.40711972921884243,1.0,7.0,0.5928802707811576,2.0,2.0,0.0,1347.6433769713185,6597.3935315240315,11410.927529572333,864.2556663413836,38.10679593828264,2.035598646094212,51.50614835641022,1.2213591876565273,5.185760541562315,11.585112959689903,2.4071197292188424,1.4071197292188424,9.185760541562315,13.778640812343472,0.40711972921884243,1.6284789168753697,0.0,3.0,2.2213591876565273,2.0,2.0,2.814239458437685,80.0,3.0,1.0,2.0
1.9899363043439067,0.9899363043439067,1.9899363043439067,6.929554130407347,1.0,1.9899363043439067,1.9798726086878133,0.0,1369.5343945642571,13679.642800428801,9319.971980451519,266.35592347801,54.83898086950251,18.989936304343907,84.9899363043439,7.96980891303172,6.010063695656093,12.889299347782973,3.0100636956560933,1.0,23.96980891303172,16.93961782606344,3.0805095652487466,7.0,0.03019108696827999,2.0100636956560933,3.9899363043439067,2.0201273913121867,4.0,3.0100636956560933,80.0,3.0,1.0,3.9899363043439067
