empid,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,left
4678,0.58,0.75,4,253,2,0,0,low,0
3911,0.67,0.72,4,159,2,0,0,low,0
405,0.76,0.87,5,245,5,0,0,low,1
2946,0.72,0.98,5,197,4,0,0,low,0
610,0.1,0.85,7,279,4,0,0,medium,1
1075,0.86,0.83,4,270,5,0,0,medium,1
1429,0.09,0.87,6,266,4,0,0,medium,1
1027,0.46,0.53,2,129,3,0,0,low,1
1863,0.1,0.9,7,269,4,0,0,medium,1
4638,0.62,0.64,4,142,2,0,0,low,0
1722,0.26,0.46,2,242,3,0,0,low,1
4106,0.72,0.69,4,149,2,0,0,medium,0
3330,0.91,0.9,4,174,3,0,0,low,0
1611,0.89,0.97,4,264,5,0,0,low,1
3695,0.93,0.62,3,231,6,0,0,medium,0
2868,0.44,0.68,3,140,3,0,0,low,0
1384,0.43,0.46,2,145,3,0,0,low,1
2425,0.55,0.88,4,252,3,0,0,low,0
276,0.81,0.95,5,238,6,0,0,low,1
1779,0.85,0.9,2,168,2,0,0,medium,1
1433,0.91,0.99,5,265,5,1,0,medium,1
1094,0.89,0.91,5,260,5,0,0,low,1
4408,0.73,0.52,4,215,3,0,0,low,0
3346,0.17,0.78,6,284,4,0,0,medium,0
4994,0.92,0.62,4,266,2,0,0,low,0
466,0.37,0.54,2,152,3,0,0,medium,1
486,0.32,0.95,5,172,2,0,0,low,1
1265,0.86,0.98,4,270,5,0,0,low,1
4209,0.96,0.84,4,272,4,1,0,medium,0
2150,0.68,0.46,4,143,3,0,0,low,0
4517,0.89,0.49,5,165,6,0,0,low,0
2175,0.88,0.81,5,193,5,0,0,medium,0
626,0.78,0.98,5,263,6,0,0,low,1
2194,1.0,0.66,4,180,3,0,0,low,0
3288,0.87,0.93,3,178,3,0,0,low,0
1892,0.37,0.49,2,138,3,0,0,low,1
3004,0.75,0.66,5,177,2,0,0,low,0
3453,0.77,0.8,3,207,3,0,0,low,0
2109,0.74,0.76,5,104,4,0,0,low,0
2783,0.72,0.84,4,186,3,0,0,low,0
4847,0.57,0.57,4,141,3,0,0,low,0
4322,0.98,0.63,3,137,3,0,0,medium,0
1643,0.11,0.78,6,247,4,0,0,low,1
2403,0.93,0.84,5,135,3,0,0,medium,0
4563,0.57,0.76,3,195,3,0,0,medium,0
2723,0.17,0.56,5,218,4,1,0,medium,0
4196,0.73,0.82,3,133,3,0,0,medium,0
4309,0.7,0.87,5,239,3,0,0,medium,0
369,0.82,0.86,5,243,5,0,0,low,1
1733,0.84,0.97,5,256,5,0,0,low,1
3121,0.83,0.59,5,160,4,0,0,low,0
4282,0.55,0.97,4,136,3,0,0,medium,0
2797,0.64,0.67,5,198,2,1,0,medium,0
1879,0.4,0.49,2,144,3,0,0,low,1
1723,0.81,0.93,5,265,6,0,0,low,1
4644,0.73,0.98,4,160,3,0,0,medium,0
927,0.78,0.87,4,236,5,0,0,medium,1
930,0.83,0.82,4,243,5,0,0,medium,1
1172,0.11,0.91,6,302,4,0,0,low,1
3805,0.74,0.57,4,172,3,0,0,high,0
56,0.37,0.46,2,140,3,0,0,low,1
2569,0.21,0.9,4,271,6,0,0,high,0
22,0.38,0.55,2,147,3,0,0,low,1
1192,0.09,0.77,6,256,5,0,0,medium,1
4601,0.71,0.68,4,228,2,0,0,low,0
490,0.76,0.88,4,206,4,0,0,medium,1
1694,0.42,0.53,2,132,3,1,0,low,1
3519,0.15,0.76,5,277,4,0,0,low,0
4896,0.68,0.61,3,261,5,0,0,medium,0
2466,0.14,0.52,4,217,6,0,0,low,0
4255,0.54,0.6,3,209,2,0,0,low,0
2060,0.68,0.54,3,251,2,0,0,medium,0
2671,0.75,0.73,4,274,2,0,0,low,0
1157,0.4,0.51,2,156,3,0,0,medium,1
4383,0.57,0.64,2,206,3,0,0,low,0
636,0.39,0.57,2,127,3,0,0,low,1
158,0.11,0.92,6,305,4,0,0,low,1
3337,0.8,0.41,6,185,4,0,0,medium,0
391,0.78,1.0,4,253,5,0,0,low,1
2987,0.51,0.75,4,154,3,0,0,medium,0
4627,0.49,0.79,4,158,3,0,0,high,0
2872,0.77,0.49,4,217,2,0,0,medium,0
4947,0.87,0.74,4,207,3,0,0,low,0
1652,0.11,0.85,7,244,4,0,0,low,1
4816,0.92,0.56,4,170,3,0,0,medium,0
2654,0.38,0.68,5,211,6,0,0,low,0
4583,0.91,0.51,2,211,2,0,0,medium,0
2386,0.9,0.67,3,179,2,0,0,low,0
848,0.79,0.94,5,227,6,0,0,medium,1
1060,0.7,0.93,2,310,3,0,0,low,1
1362,0.75,0.89,5,272,5,0,0,medium,1
2146,0.97,0.68,3,167,3,0,0,low,0
2726,0.68,0.6,2,192,6,0,0,low,0
301,0.45,0.55,2,151,3,0,0,medium,1
4281,0.82,0.92,5,252,3,0,0,medium,0
3890,0.76,0.52,3,248,3,0,0,medium,0
4620,0.69,0.64,4,200,3,0,0,medium,0
122,0.4,0.46,2,135,3,0,0,low,1
3095,0.74,0.63,3,231,3,0,0,low,0
1757,0.1,0.87,7,247,4,0,0,low,1
1666,0.14,0.55,6,175,5,0,0,medium,1
291,0.4,0.46,2,128,3,0,0,low,1
2553,0.3,0.37,6,278,3,0,0,low,0
2305,0.51,0.53,3,201,2,0,0,low,0
4429,0.54,0.49,2,155,2,1,0,medium,0
2966,0.81,0.67,4,216,3,0,0,low,0
2376,0.72,0.51,3,160,3,0,0,medium,0
3434,0.88,0.88,3,214,2,1,0,low,0
4015,0.81,0.78,4,159,3,0,0,low,0
3941,0.58,0.71,3,205,3,0,0,low,0
4608,0.87,0.42,5,252,5,0,0,low,0
4393,0.49,0.55,2,173,3,0,0,medium,0
2,0.8,0.86,5,262,6,0,0,medium,1
147,0.76,0.92,4,239,5,0,0,low,1
47,0.4,0.55,2,147,3,0,0,low,1
1615,0.43,0.54,2,130,3,0,0,low,1
4651,0.82,0.69,5,219,3,0,0,medium,0
3984,0.59,0.57,5,257,2,0,0,low,0
731,0.43,0.47,2,128,3,0,0,medium,1
1938,0.36,0.52,2,143,3,0,0,medium,1
1001,0.87,1.0,4,258,5,1,1,medium,1
4421,0.77,0.78,4,212,3,0,0,low,0
370,0.1,0.82,6,266,4,0,0,low,1
2080,0.84,0.64,4,267,4,0,0,low,0
4213,0.18,0.6,3,140,4,0,0,low,0
4224,0.16,0.51,3,262,6,0,0,low,0
1032,0.11,0.93,4,295,3,0,0,low,1
2605,0.85,0.78,4,251,3,0,0,medium,0
4381,0.61,0.68,3,254,2,0,0,low,0
3703,0.62,0.97,5,180,2,0,0,high,0
4462,0.52,0.63,3,225,3,0,0,medium,0
4506,0.77,0.79,3,157,3,0,1,medium,0
2507,0.17,0.76,4,171,5,0,0,low,0
3144,0.81,0.69,5,134,2,0,0,medium,0
502,0.66,0.57,5,161,5,0,0,high,1
4174,0.74,0.52,3,170,3,0,0,low,0
504,0.43,0.51,2,155,3,0,0,medium,1
603,0.1,0.84,7,250,4,0,0,low,1
473,0.89,0.85,5,266,5,0,0,low,1
2890,0.96,0.69,3,214,2,1,0,low,0
1604,0.44,0.51,2,145,3,0,0,low,1
1517,0.4,0.5,2,127,3,0,0,low,1
3790,0.99,0.62,4,140,2,1,0,low,0
2233,0.56,0.62,3,154,2,0,0,low,0
1821,0.43,0.52,2,136,3,0,0,medium,1
2387,0.84,0.51,6,141,2,1,0,low,0
99,0.11,0.97,6,284,4,0,0,low,1
2768,0.4,0.47,5,108,3,0,0,medium,0
546,0.78,1.0,5,236,5,0,0,medium,1
2633,0.68,0.69,4,225,2,0,0,low,0
1978,0.42,0.49,2,153,3,0,0,medium,1
2137,0.74,0.82,4,142,2,0,0,medium,0
141,0.09,0.96,6,245,4,0,0,low,1
3314,0.53,0.73,4,227,3,0,0,medium,0
929,0.77,0.91,5,261,6,0,0,medium,1
1267,0.45,0.53,2,149,3,0,0,low,1
4866,0.85,0.79,3,217,2,0,0,medium,0
1510,0.44,0.52,2,128,3,0,0,medium,1
2479,0.48,0.84,4,228,3,0,0,medium,0
1396,0.45,0.51,2,156,3,0,0,medium,1
1436,0.43,0.45,2,146,3,0,0,medium,1
3211,0.7,0.88,3,166,5,0,0,low,0
2452,0.77,0.71,4,223,3,0,0,high,0
3012,0.89,0.73,3,210,2,0,0,low,0
3567,0.69,0.68,3,151,3,1,0,low,0
3957,0.44,0.55,3,170,3,1,0,low,0
184,0.11,0.8,6,285,4,0,0,medium,1
4862,0.52,0.91,5,193,2,0,0,low,0
3331,0.82,0.99,3,195,2,0,0,high,0
1508,0.43,0.48,2,149,3,0,0,medium,1
1936,0.39,0.45,2,140,3,0,0,medium,1
4995,0.94,0.59,5,250,3,0,0,low,0
1924,0.59,1.0,2,155,5,0,0,low,1
3189,0.95,0.86,5,143,3,0,0,medium,0
3539,0.54,0.72,3,148,4,0,0,medium,0
859,0.74,1.0,4,253,5,0,0,low,1
3309,0.42,0.74,6,218,6,0,0,medium,0
2105,0.17,0.73,5,258,4,0,0,medium,0
4493,0.86,0.68,4,170,2,0,0,low,0
880,0.82,0.97,5,263,5,0,0,medium,1
3000,0.83,0.77,3,228,3,0,0,medium,0
3256,0.48,0.57,5,227,3,0,0,medium,0
1054,0.09,0.78,6,244,4,0,0,low,1
4682,0.65,0.89,4,240,3,0,0,low,0
2106,0.71,0.57,3,209,2,0,0,medium,0
2424,0.86,0.58,3,151,2,0,0,low,0
1945,0.76,0.89,5,238,5,0,0,high,1
3489,0.74,0.62,4,272,2,0,0,low,0
2416,0.92,0.97,4,238,5,1,0,medium,0
676,0.43,0.57,2,127,3,0,0,low,1
2952,0.8,0.55,2,212,3,0,0,medium,0
3106,0.24,0.7,5,147,6,1,0,medium,0
302,0.12,1.0,3,278,4,0,0,medium,1
882,0.89,1.0,5,253,5,0,0,medium,1
3618,0.23,0.64,5,150,5,0,0,medium,0
2316,0.78,0.76,5,168,4,1,0,low,0
780,0.11,0.9,7,247,4,0,0,medium,1
3550,0.86,0.51,4,152,3,0,0,low,0
3361,0.52,0.63,4,232,3,0,0,low,0
4642,0.62,0.53,5,169,3,0,0,low,0
4290,0.8,0.41,3,188,4,0,0,high,0
4276,0.88,0.58,5,266,3,1,0,medium,0
879,0.38,0.47,2,143,3,0,0,low,1
1047,0.86,1.0,4,250,6,0,0,medium,1
3642,0.17,0.84,5,216,4,0,0,medium,0
1687,0.22,0.86,4,293,3,0,0,low,1
2472,0.53,0.69,4,216,2,0,0,low,0
4621,0.85,0.6,4,257,3,0,0,medium,0
2823,0.82,0.99,5,252,3,1,0,low,0
104,0.09,0.94,7,267,4,0,0,medium,1
469,0.9,0.92,5,245,5,0,0,low,1
3829,0.58,0.79,5,262,2,0,0,high,0
1692,0.39,0.56,2,160,3,0,0,low,1
632,0.34,0.67,4,141,2,0,0,low,1
1506,0.37,0.46,2,157,3,0,0,medium,1
2548,0.94,0.91,5,254,3,0,0,low,0
2299,0.6,0.64,2,137,5,0,0,medium,0
2589,0.52,0.84,2,226,3,0,0,low,0
3360,0.78,0.96,4,111,2,0,0,high,0
2522,0.8,0.96,4,268,3,0,0,medium,0
4712,0.73,0.5,4,224,4,1,0,low,0
3289,0.54,0.5,4,224,3,0,0,low,0
3005,0.42,0.89,6,188,5,1,0,low,0
4191,0.76,0.53,6,281,3,0,0,medium,0
2982,0.93,0.48,3,147,3,0,0,low,0
1693,0.45,0.47,2,150,3,0,0,low,1
1606,0.43,0.54,2,153,3,0,0,low,1
2818,0.99,1.0,4,223,2,1,0,low,0
4135,1.0,0.97,3,216,3,1,0,low,0
1956,0.09,0.81,6,257,4,0,0,low,1
3055,0.64,0.42,5,283,5,0,0,low,0
1447,0.37,0.57,2,157,3,0,0,low,1
3634,0.88,0.58,4,147,4,0,0,medium,0
778,0.11,0.93,6,294,4,0,0,medium,1
4303,0.66,1.0,5,145,2,0,0,low,0
1737,0.11,0.96,7,244,4,0,0,low,1
2145,0.96,0.6,4,185,3,0,0,medium,0
1937,0.11,0.97,6,310,4,0,0,medium,1
4477,0.86,0.6,5,134,2,1,0,low,0
3348,0.45,0.39,4,275,3,0,0,medium,0
3050,0.83,0.79,4,143,3,0,0,low,0
3985,0.59,0.93,3,265,3,1,0,low,0
4187,0.69,0.69,5,160,3,0,0,medium,0
3249,0.76,0.62,3,150,2,1,0,medium,0
183,0.89,0.99,5,257,5,0,0,medium,1
2930,0.32,0.81,2,249,3,0,0,low,0
3396,0.34,0.62,3,119,2,0,0,low,0
4742,0.61,0.5,4,271,3,1,0,medium,0
1336,0.87,0.9,3,307,5,0,0,low,1
4065,0.61,0.64,4,201,3,0,0,low,0
4884,0.78,0.95,3,249,4,0,0,low,0
3099,0.44,0.4,3,120,6,0,0,low,0
3045,0.71,0.9,3,262,2,1,0,low,0
3925,0.86,0.83,5,208,2,1,0,medium,0
4045,0.94,0.76,4,231,3,1,0,high,0
2787,0.88,0.52,4,166,2,0,0,low,0
2494,0.4,0.99,4,214,6,1,0,medium,0
1077,0.09,0.79,6,276,4,0,0,medium,1
2341,0.48,0.55,3,228,2,0,0,low,0
4581,0.78,0.98,4,157,3,0,0,medium,0
1514,0.84,0.93,4,250,5,0,0,medium,1
1448,0.11,0.89,6,250,4,0,0,low,1
4482,0.75,0.65,4,148,2,0,0,low,0
4443,0.64,0.52,3,223,3,0,0,low,0
2264,0.91,0.97,3,167,2,0,0,low,0
662,0.39,0.46,2,136,3,0,0,medium,1
1842,0.84,1.0,5,242,5,0,0,low,1
3711,0.34,0.46,2,169,2,1,0,low,0
2283,0.94,0.51,3,160,2,0,0,low,0
2003,0.45,0.69,5,193,3,0,0,low,0
4747,0.93,0.92,3,248,2,0,0,medium,0
668,0.91,0.97,4,274,6,0,0,low,1
2519,0.63,0.98,4,175,2,0,0,medium,0
3522,0.79,0.67,4,267,3,0,0,low,0
2521,0.81,0.76,4,177,3,0,0,medium,0
1323,0.78,0.86,4,249,5,0,0,medium,1
2085,0.63,0.59,5,224,3,0,0,low,0
718,0.11,0.78,6,243,4,0,0,low,1
2260,0.77,0.99,4,153,3,1,0,medium,0
1629,0.4,0.54,2,156,3,0,0,medium,1
1459,0.4,0.5,2,136,3,0,0,low,1
2170,0.57,0.81,3,142,2,0,0,medium,0
2661,0.66,0.46,4,204,4,0,0,low,0
3438,0.92,0.82,3,185,3,0,0,low,0
4794,0.56,0.52,4,158,2,0,0,low,0
3461,0.63,0.59,3,155,3,1,0,medium,0
3447,0.67,0.44,5,212,4,0,0,low,0
2025,0.24,0.82,5,179,6,0,0,medium,0
644,0.37,0.47,2,148,3,0,0,low,1
4485,0.17,0.4,4,286,3,0,0,low,0
3555,0.88,0.88,3,153,3,0,0,low,0
3449,0.9,0.99,4,190,2,0,0,low,0
1334,0.11,0.89,7,257,4,0,0,low,1
2369,0.72,0.88,2,247,3,0,0,medium,0
1925,0.82,0.86,5,257,5,0,0,low,1
2867,0.65,0.99,4,200,4,0,0,low,0
2837,0.54,0.64,3,250,3,0,0,medium,0
4124,0.65,0.57,3,137,4,1,0,high,0
3180,0.59,0.91,4,142,3,1,0,medium,0
2863,0.24,0.65,6,194,3,0,0,low,0
1669,0.82,0.94,5,232,5,1,0,medium,1
2422,0.69,0.76,5,255,6,0,0,low,0
642,0.74,0.97,4,228,5,0,0,low,1
1772,0.09,0.86,6,245,4,0,0,low,1
744,0.11,0.9,6,301,4,0,0,low,1
7,0.1,0.77,6,247,4,0,0,low,1
3751,0.93,0.63,4,233,2,0,0,low,0
1776,0.09,0.93,6,273,5,0,0,low,1
3701,0.58,0.8,3,181,4,0,0,high,0
4548,0.79,0.65,5,228,3,0,1,medium,0
2658,0.55,0.76,4,233,4,0,0,low,0
3963,0.64,0.5,6,254,6,0,0,medium,0
4413,0.55,0.93,4,239,4,0,0,low,0
4365,0.82,0.49,5,185,3,0,0,low,0
354,0.43,0.57,2,135,3,0,0,low,1
255,0.6,0.92,2,258,5,0,0,low,1
65,0.11,0.94,6,286,4,0,0,medium,1
3367,0.67,0.6,3,157,3,0,0,low,0
3273,0.51,0.43,3,204,4,0,0,medium,0
2681,0.6,0.62,4,135,2,1,0,medium,0
3405,0.74,0.91,2,264,3,0,0,low,0
4988,0.59,0.62,3,219,3,0,0,low,0
140,0.73,0.87,5,257,5,0,0,low,1
954,0.41,0.71,4,301,5,0,0,low,1
937,0.1,0.95,7,301,4,0,0,low,1
4540,0.85,0.51,3,261,4,0,1,medium,0
2598,0.56,0.92,4,172,2,0,0,medium,0
2352,0.81,0.85,3,263,3,1,0,low,0
3089,0.74,0.67,3,273,3,1,0,low,0
801,0.91,0.97,4,251,6,0,0,low,1
1106,0.37,0.49,2,130,3,0,0,low,1
4346,0.79,0.49,5,210,3,0,0,medium,0
1600,0.41,0.51,2,144,3,0,0,low,1
4503,0.72,0.49,3,203,3,0,1,medium,0
2139,0.67,0.5,4,157,2,0,0,medium,0
3284,0.54,0.61,3,182,2,0,0,low,0
4750,0.71,0.98,5,213,3,0,0,medium,0
1864,0.1,0.81,7,244,5,0,0,medium,1
3856,0.7,0.56,5,208,3,0,0,medium,0
1116,0.42,0.46,2,131,3,0,0,medium,1
3935,0.22,0.51,4,131,2,0,0,medium,0
4415,0.62,0.71,3,177,3,1,0,low,0
3793,0.68,1.0,5,203,2,0,0,low,0
2378,0.61,0.55,5,266,2,0,0,medium,0
153,0.37,0.52,2,143,3,0,0,low,1
4233,0.82,0.92,3,187,3,1,0,medium,0
3852,0.26,0.9,4,266,5,0,0,medium,0
2919,0.67,0.82,4,171,2,0,0,medium,0
2284,0.84,0.79,4,259,3,0,0,medium,0
3513,0.52,0.92,3,214,3,0,0,low,0
719,0.91,1.0,5,244,6,0,0,low,1
1524,0.42,0.48,2,148,3,1,0,low,1
1509,0.88,0.88,5,248,5,0,0,medium,1
3740,0.51,0.5,3,147,4,0,0,medium,0
1908,0.81,0.92,5,239,5,0,0,medium,1
1981,0.1,0.79,6,301,5,0,0,medium,1
4909,0.93,0.55,5,222,2,0,0,low,0
4881,0.59,0.65,4,163,3,1,0,low,0
4719,0.92,0.9,4,249,3,0,0,low,0
2213,0.91,0.89,4,197,4,0,0,medium,0
905,0.45,0.46,2,142,3,0,0,low,1
1766,0.9,1.0,4,229,5,0,0,low,1
3821,0.79,0.54,5,212,4,0,0,medium,0
2593,0.81,0.5,4,152,3,1,0,low,0
4438,0.98,0.84,4,182,3,0,0,medium,0
3146,0.78,0.68,5,189,3,0,0,medium,0
1844,0.41,0.49,2,147,3,0,0,low,1
1858,0.11,0.9,6,253,4,0,0,medium,1
2129,0.52,0.83,4,210,2,0,0,medium,0
4230,0.74,0.94,3,132,3,0,0,medium,0
3177,0.56,0.68,4,220,2,0,0,medium,0
1894,0.1,0.83,7,302,5,0,0,medium,1
1315,0.4,0.52,2,136,3,0,0,medium,1
3747,0.91,0.91,3,167,3,0,0,medium,0
2848,0.76,0.78,3,189,2,0,0,low,0
3020,0.62,0.79,4,216,2,1,0,low,0
1636,0.43,0.47,2,137,3,0,0,medium,1
178,0.38,0.5,2,140,3,0,0,medium,1
1950,0.91,0.99,5,254,5,0,0,medium,1
511,0.44,0.48,2,146,3,0,0,low,1
4010,0.15,0.81,4,160,5,0,0,medium,0
3733,0.29,0.43,3,162,4,0,0,medium,0
4903,0.21,0.77,6,215,4,0,0,medium,0
1231,0.37,0.52,2,143,3,0,0,medium,1
1115,0.11,0.86,6,279,4,0,0,medium,1
361,0.1,0.87,6,290,4,0,0,low,1
1582,0.73,0.96,5,256,6,1,0,medium,1
4725,1.0,0.73,3,245,2,1,0,low,0
132,0.38,0.57,2,140,3,0,0,low,1
2585,0.9,0.82,4,136,3,0,0,low,0
3057,0.48,0.54,2,144,3,0,0,low,0
1867,0.45,0.46,2,159,3,0,0,high,1
1854,0.36,0.51,2,130,3,0,0,low,1
3407,0.6,0.63,4,192,3,0,0,low,0
1740,0.91,1.0,4,253,5,1,0,medium,1
2358,0.75,0.9,5,186,4,0,0,low,0
2199,0.55,0.99,4,248,3,0,0,low,0
3248,0.67,0.61,3,202,2,0,0,medium,0
4380,0.39,0.41,6,115,3,0,0,low,0
3381,0.63,0.93,4,238,4,0,0,medium,0
1127,0.88,0.87,4,235,6,0,0,low,1
4300,0.59,0.71,5,169,2,0,0,low,0
2619,0.6,0.85,3,172,2,0,0,low,0
1877,0.11,0.8,6,304,4,0,0,low,1
3525,0.94,0.6,3,193,3,0,0,low,0
1709,0.79,0.96,4,257,5,0,0,medium,1
366,0.91,0.87,4,235,5,0,0,low,1
2932,0.42,0.73,4,208,5,0,0,low,0
3421,0.59,0.55,4,235,2,0,0,medium,0
2013,0.48,0.94,5,255,6,0,0,medium,0
61,0.85,0.91,5,226,5,0,0,medium,1
1729,0.23,0.7,5,168,4,0,0,low,1
3492,0.83,0.99,4,226,2,0,0,low,0
476,0.45,0.57,2,134,3,0,0,low,1
3770,0.56,0.56,4,195,2,0,0,medium,0
2462,0.14,0.77,4,166,5,0,0,low,0
2434,0.87,0.84,5,137,2,0,0,low,0
907,0.1,0.78,7,286,4,0,0,low,1
1103,0.43,0.47,2,130,3,0,0,low,1
733,0.85,0.58,3,226,2,0,0,medium,1
1918,0.37,0.45,2,149,3,0,0,low,1
217,0.36,0.48,2,158,3,0,0,low,1
2306,0.91,0.55,6,97,4,0,0,low,0
1599,0.83,0.94,5,273,5,0,0,medium,1
1270,0.45,0.55,2,129,3,0,0,medium,1
4839,0.46,0.38,6,165,3,0,0,low,0
4113,0.88,0.98,3,160,2,0,0,medium,0
533,0.1,0.84,6,246,4,0,0,medium,1
451,0.81,0.9,4,226,5,0,0,medium,1
2752,0.78,0.87,3,191,3,1,0,medium,0
79,0.43,0.56,2,157,3,0,0,low,1
1212,0.09,0.77,6,244,4,0,0,low,1
4660,0.82,0.97,5,235,3,0,0,medium,0
3576,0.64,0.38,6,215,3,0,0,medium,0
3304,0.27,0.62,6,136,3,0,0,high,0
4277,0.7,0.84,4,184,3,0,0,medium,0
4345,0.91,0.56,4,251,4,0,0,medium,0
1308,0.44,0.5,2,135,3,0,0,low,1
2502,0.64,0.69,3,207,2,1,0,low,0
3585,0.67,0.56,5,174,2,1,0,medium,0
4244,0.74,0.64,4,147,5,0,0,medium,0
3008,0.95,0.79,4,174,3,0,0,low,0
2337,0.59,0.65,3,226,3,0,0,medium,0
4625,0.54,0.81,4,264,4,0,0,medium,0
3402,0.72,0.84,4,195,2,0,0,low,0
1164,0.78,0.99,5,241,5,0,0,medium,1
1322,0.62,0.89,3,131,4,0,0,low,1
3262,1.0,0.87,4,129,5,0,0,medium,0
4167,0.7,0.74,3,157,3,0,0,high,0
4841,0.77,0.86,4,215,2,0,0,low,0
4360,0.74,0.51,4,246,3,1,0,medium,0
3830,0.83,0.86,3,165,3,0,0,low,0
4032,0.58,0.73,4,205,4,0,0,low,0
2407,0.84,0.75,3,187,3,1,0,medium,0
1187,0.11,0.96,6,262,4,1,0,low,1
194,0.09,0.82,6,249,4,0,0,medium,1
3487,0.85,0.67,4,228,4,0,0,low,0
108,0.44,0.5,2,148,3,0,0,medium,1
2268,0.32,0.48,5,246,3,0,0,low,0
1129,0.1,0.89,5,270,4,0,0,medium,1
2405,0.16,0.76,5,192,3,0,0,medium,0
699,0.43,0.48,2,135,3,0,0,medium,1
1773,0.83,0.93,4,269,5,0,0,low,1
159,0.39,0.5,2,136,3,0,0,low,1
1280,0.85,0.84,5,272,6,0,0,medium,1
3027,0.74,0.86,3,221,2,0,0,medium,0
942,0.43,0.56,2,136,3,0,0,low,1
280,0.82,0.81,4,233,4,1,0,low,1
4895,0.5,0.4,3,180,4,0,0,medium,0
3538,0.93,0.92,3,205,3,0,0,medium,0
2922,0.79,0.89,4,240,3,0,0,medium,0
4619,0.75,0.75,2,141,4,0,0,medium,0
866,0.82,0.85,5,218,5,0,0,low,1
2001,0.58,0.74,4,215,3,0,0,low,0
1853,0.39,0.49,2,142,3,0,0,low,1
2459,0.18,0.75,4,170,5,0,0,low,0
2363,0.95,0.64,5,234,3,0,0,medium,0
1171,0.09,0.91,6,248,4,0,0,low,1
1496,0.79,0.84,5,247,5,0,0,low,1
4510,0.55,0.48,3,162,3,0,1,high,0
3912,0.86,0.96,4,196,3,0,0,low,0
4827,0.89,0.75,5,258,2,0,0,medium,0
332,0.11,0.85,7,302,4,0,0,low,1
4593,0.89,0.9,3,240,3,0,0,high,0
123,0.75,1.0,4,216,6,0,0,low,1
2195,0.83,0.65,4,162,3,0,0,low,0
1810,0.72,0.95,5,271,5,0,0,low,1
4176,0.84,0.76,5,215,2,1,0,low,0
3756,0.95,0.71,3,223,2,0,0,low,0
3809,0.85,0.92,4,151,3,1,0,medium,0
1189,0.09,0.8,5,279,4,0,0,low,1
4289,0.53,0.72,3,228,3,0,0,medium,0
4726,0.82,0.75,5,160,3,1,0,high,0
2010,0.74,0.64,4,268,3,0,0,low,0
3962,0.93,0.74,4,201,3,1,0,medium,0
1903,0.9,0.92,4,271,5,0,0,medium,1
4305,0.95,0.75,3,253,4,0,0,low,0
2845,0.92,0.62,4,265,3,1,0,medium,0
4689,0.85,0.6,4,255,4,0,0,low,0
3969,0.58,0.7,5,151,4,0,0,medium,0
3161,0.54,0.5,2,123,4,1,0,low,0
1410,0.92,0.94,4,219,5,0,0,low,1
4902,0.9,0.78,4,225,2,1,0,medium,0
1626,0.11,0.86,6,254,4,0,0,medium,1
2469,0.91,0.76,5,152,3,0,0,low,0
2406,0.18,0.75,3,250,3,0,0,medium,0
4414,0.6,0.65,4,160,2,0,0,low,0
3620,0.99,0.49,4,270,2,0,0,low,0
4128,0.74,1.0,4,199,4,0,0,high,0
3380,0.82,0.54,4,191,3,0,0,medium,0
1952,0.9,0.7,5,206,4,0,0,low,1
995,0.38,0.45,2,127,3,0,0,low,1
3041,0.57,0.61,3,243,3,0,0,medium,0
2909,0.73,0.75,3,259,4,0,0,medium,0
1373,0.88,0.88,4,265,5,0,0,low,1
2327,0.56,0.66,3,212,2,0,0,medium,0
4775,0.41,0.59,2,182,3,0,0,medium,0
2236,0.15,0.74,6,212,2,0,0,low,0
605,0.11,0.79,6,292,4,0,0,low,1
1986,0.11,0.84,7,310,4,0,0,medium,1
1530,0.4,0.47,2,152,3,0,0,low,1
1929,0.1,0.97,6,280,4,0,0,low,1
4354,0.72,0.74,3,187,2,0,0,medium,0
1974,0.38,0.52,2,161,3,0,0,medium,1
1967,0.1,0.98,6,265,4,0,0,low,1
1667,0.41,0.51,2,159,3,0,0,medium,1
624,0.36,0.52,2,146,3,0,0,medium,1
1195,0.21,0.58,7,203,5,0,0,medium,1
3190,0.97,0.85,4,219,3,0,0,medium,0
4348,0.14,0.51,4,253,6,0,0,medium,0
3614,0.6,0.95,3,266,3,0,0,medium,0
4395,0.81,0.84,4,143,2,0,0,medium,0
4604,0.68,0.8,2,254,2,1,0,low,0
1521,0.38,0.53,2,136,3,0,0,medium,1
119,0.37,0.57,2,133,3,0,0,low,1
914,0.44,0.49,2,127,3,1,0,low,1
2520,0.51,0.92,3,224,3,0,0,medium,0
4461,0.23,0.37,3,247,4,0,0,medium,0
1033,0.84,0.88,5,237,5,0,0,low,1
3611,0.84,0.9,3,262,2,0,0,medium,0
4923,0.95,0.7,4,267,3,1,0,low,0
3940,0.64,0.8,3,199,3,0,0,low,0
1554,0.82,0.82,5,220,6,0,0,medium,1
1819,0.83,1.0,5,269,5,0,0,medium,1
2579,0.53,0.88,3,157,3,0,0,low,0
4808,0.52,0.57,4,183,3,0,0,low,0
1333,0.1,0.8,6,248,4,0,0,low,1
1732,0.41,0.56,2,133,3,0,0,low,1
3191,0.55,0.63,4,218,2,0,0,medium,0
1617,0.37,0.46,2,156,3,0,0,low,1
2240,0.72,0.93,4,148,2,0,0,low,0
